init_time,track_id,sample,valid_time,lead_time,lead_time_hours,lat,lon,minimum_sea_level_pressure_hpa,maximum_sustained_wind_speed_knots,radius_of_maximum_winds_km,radius_34_knot_winds_ne_km,radius_34_knot_winds_se_km,radius_34_knot_winds_sw_km,radius_34_knot_winds_nw_km,radius_50_knot_winds_ne_km,radius_50_knot_winds_se_km,radius_50_knot_winds_sw_km,radius_50_knot_winds_nw_km,radius_64_knot_winds_ne_km,radius_64_knot_winds_se_km,radius_64_knot_winds_sw_km,radius_64_knot_winds_nw_km
2025-09-05 18:00:00,EP112025,36.0,2025-09-10 12:00:00,4 days 18:00:00,114,23.81,-159.28,1007.8,42.8,104.7727279663086,87.25057983398438,65.60552215576172,33.921844482421875,64.61953735351562,0.5958933234214783,0.0,0.0,0.0,0.0209457296878099,0.0504702553153038,0.0393433459103107,0.0
2025-09-05 18:00:00,EP112025,36.0,2025-09-10 18:00:00,5 days 00:00:00,120,23.75,-160.69,1007.1,37.8,80.03760528564453,83.32493591308594,64.63423156738281,33.93412399291992,58.39236068725586,0.0,0.0,0.0,0.0,0.0,0.0,0.1239590272307396,0.0
2025-09-05 18:00:00,EP112025,36.0,2025-09-11 00:00:00,5 days 06:00:00,126,23.76,-162.4,1009.0,33.0,67.37732696533203,13.927319526672363,8.929256439208984,1.9584094285964968,9.023197174072266,0.1804987043142318,0.1763152629137039,0.0,0.1299124956130981,0.152573361992836,0.0441959835588932,0.029550252482295,0.048579432
2025-09-05 18:00:00,EP112025,36.0,2025-09-11 06:00:00,5 days 12:00:00,132,23.62,-163.79,1010.8,27.0,67.80012512207031,3.8084468841552734,0.9786737561225892,0.0,3.7401509284973145,0.0,0.0,0.0,0.090893842279911,0.1871720105409622,0.0891455858945846,0.0069706249050796,0.03823954
2025-09-05 18:00:00,1,37.0,2025-09-06 00:00:00,0 days 06:00:00,6,17.96,116.73,1001.8,24.8,68.31732177734375,0.9539161920547484,0.8006848096847534,0.0152833731845021,0.014439801685512,0.0,0.1547926515340805,0.0,0.0,0.0002829428995028,0.0167778395116329,0.0533648766577243,0.0028660607
2025-09-05 18:00:00,1,37.0,2025-09-06 06:00:00,0 days 12:00:00,12,17.98,116.16,1000.8,29.2,69.669921875,7.651761531829834,7.126867771148682,3.4280314445495605,4.209906101226807,0.0,0.10960054397583,0.0,0.0,0.0707319602370262,0.0,0.0,0.061322886
2025-09-05 18:00:00,1,37.0,2025-09-06 12:00:00,0 days 18:00:00,18,18.38,115.2,1001.1,32.0,106.03226470947266,5.9338059425354,4.671055316925049,2.2036261558532715,6.913715362548828,0.0,0.0,0.0,0.0,0.0080165527760982,0.0,0.0615167021751403,0.0
2025-09-05 18:00:00,1,37.0,2025-09-06 18:00:00,1 days 00:00:00,24,18.38,114.53,998.2,37.1,55.38935470581055,48.87673568725586,42.869117736816406,33.23817825317383,42.49190902709961,0.0,0.0,0.0,0.1165723353624343,0.0785322934389114,0.0367741025984287,0.0,0.00093623524
2025-09-05 18:00:00,1,37.0,2025-09-07 00:00:00,1 days 06:00:00,30,18.73,113.84,994.9,42.1,89.17952728271484,83.332763671875,74.25652313232422,52.854103088378906,66.50062561035156,0.8504250645637512,0.0,0.0,0.2558608949184418,0.0,0.0,0.0,0.072228886
2025-09-05 18:00:00,1,37.0,2025-09-07 06:00:00,1 days 12:00:00,36,19.58,113.34,992.8,43.1,65.43868255615234,108.10948944091795,101.80521392822266,76.64701080322266,87.64259338378906,8.953227996826172,7.288794040679932,4.658998489379883,6.261819839477539,0.0791617482900619,0.0886128470301628,0.0,0.18414135
2025-09-05 18:00:00,1,37.0,2025-09-07 12:00:00,1 days 18:00:00,42,20.17,112.87,990.1,50.0,45.6221923828125,128.78164672851562,116.7782211303711,94.41425323486328,108.82355499267578,21.284013748168945,18.418140411376957,13.515329360961914,16.384817123413086,0.1866132169961929,0.1104278117418289,0.0,0.09762922
2025-09-05 18:00:00,1,37.0,2025-09-07 18:00:00,2 days 00:00:00,48,21.06,112.36,985.9,56.4,26.806884765625,114.67002868652344,105.98269653320312,87.49546813964844,99.58348083496094,52.77389144897461,47.78071975708008,35.19425201416016,41.87331771850586,1.802723407745361,0.7849987745285034,0.266200840473175,1.1529354
2025-09-05 18:00:00,1,37.0,2025-09-08 00:00:00,2 days 06:00:00,54,21.79,111.87,984.9,54.7,28.904977798461918,112.88007354736328,111.17576599121094,99.54044342041016,101.2170867919922,46.71021270751953,44.07268524169922,35.52131652832031,38.00497817993164,1.098573923110962,0.8654400110244751,0.9524661302566528,0.8878377
